GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,OBSERVER ORCID ID,SAMPLING EVENT IDENTIFIER,OBSERVATION TYPE,PROTOCOL NAME,PROTOCOL CODE,PROJECT NAMES,PROJECT IDENTIFIERS,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,CHECKLIST COMMENTS,SPECIES COMMENTS
,2025-09-05 10:50:19.476871,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.6728716,-147.0408983,2023-06-14,07:48:00,,,,Traveling,Traveling,,,,153.0,1.887,,4.0,1,,,1,0,,,
,2025-10-09 02:06:42.144356,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.7966492,-147.7180481,2023-06-14,08:49:00,,,,Traveling,Traveling,,,,61.0,2.498,,1.0,1,,,1,0,,,
,2026-02-05 18:11:43.253809,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.86305,-147.7381727,2023-06-18,10:53:00,,,,Traveling,Traveling,,,,64.0,1.287,,3.0,1,,,1,0,,,
,2025-09-05 04:12:08.379797,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.86305,-147.7381727,2023-06-17,11:10:00,,,,Traveling,Traveling,,,,72.0,0.576,,12.0,1,,,1,0,,,
,2026-02-05 18:11:43.253809,,,,bird_1,,,,,2.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.8335493,-147.8496448,2023-06-18,06:51:00,,,,Traveling,Traveling,,,,45.0,0.852,,2.0,1,,,1,0,,,
,2025-09-05 05:10:17.995597,,,,bird_1,,,,,4.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.1016367,-147.446695,2023-06-17,15:09:00,,,,Traveling,Traveling,,,,58.0,0.536,,12.0,1,,,1,0,,,
,2025-09-05 05:48:39.620506,,,,bird_1,,,,,2.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.1016367,-147.446695,2023-06-19,08:01:00,,,,Traveling,Traveling,,,,50.0,0.563,,2.0,1,,,1,0,,,
,2024-04-19 16:19:29.276936,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.7946586,-147.7130168,2023-06-20,20:40:00,,,,Traveling,Traveling,,,,35.0,0.805,,2.0,1,,,1,0,,,
,2025-09-04 23:36:19.915432,,,,bird_1,,,,,4.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.1016367,-147.446695,2023-06-17,15:09:00,,,,Traveling,Traveling,,,,58.0,0.536,,12.0,1,,,1,0,,,
,2025-10-09 02:14:13.027264,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.7706866,-147.2272682,2023-06-30,07:00:00,,,,Traveling,Traveling,,,,85.0,3.851,,1.0,1,,,1,0,,,
,2025-10-09 02:07:17.906795,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.855629,-147.445747,2023-06-15,07:24:00,,,,Traveling,Traveling,,,,95.0,3.188,,1.0,1,,,1,0,,,
,2025-09-05 04:24:20.181173,,,,bird_1,,,,,4.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.1016367,-147.446695,2023-06-17,15:09:00,,,,Traveling,Traveling,,,,58.0,0.536,,12.0,1,,,1,0,,,
,2025-10-09 02:08:32.33627,,,,bird_1,,,,,6.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.1016367,-147.446695,2023-06-17,07:45:00,,,,Traveling,Traveling,,,,60.0,1.609,,1.0,1,,,1,0,,,
,2026-02-05 18:11:43.253809,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.86305,-147.7381727,2023-06-30,05:10:00,,,,Traveling,Traveling,,,,170.0,4.345,,1.0,1,,,1,0,,,
,2025-09-05 00:52:40.647362,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.860323,-147.826768,2023-06-26,13:12:00,,,,Traveling,Traveling,,,,13.0,1.851,,1.0,1,,,1,0,,,
,2025-10-09 02:09:50.786356,,,,bird_1,,,,,4.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.093125,-147.42302,2023-06-20,08:37:00,,,,Traveling,Traveling,,,,66.0,1.514,,1.0,1,,,1,0,,,
,2025-09-05 05:20:27.696262,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.860323,-147.826768,2023-06-20,13:20:00,,,,Traveling,Traveling,,,,20.0,1.481,,1.0,1,,,1,0,,,
,2025-09-03 09:59:29.827538,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.667878,-147.025148,2023-06-17,07:58:00,,,,Traveling,Traveling,,,,17.0,0.362,,3.0,1,,,1,0,,,
,2025-09-03 09:59:31.2762,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.669825,-147.023552,2023-06-25,07:07:00,,,,Traveling,Traveling,,,,58.0,1.16,,1.0,1,,,1,0,,,
,2026-02-05 18:11:43.253809,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.857025,-147.821486,2023-06-29,18:30:00,,,,Traveling,Traveling,,,,26.0,1.287,,1.0,1,,,1,0,,,
,2025-09-05 04:56:38.662698,,,,bird_1,,,,,4.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.1016367,-147.446695,2023-06-17,15:09:00,,,,Traveling,Traveling,,,,58.0,0.536,,12.0,1,,,1,0,,,
,2025-09-05 00:42:36.587331,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.857025,-147.821486,2023-06-26,20:22:00,,,,Traveling,Traveling,,,,26.0,1.375,,2.0,1,,,1,0,,,
,2025-10-20 13:51:08.225011,,,,bird_1,,,,,2.0,,,,,United States,US,Alaska,US-AK,Haines Borough,US-AK-100,,,,,,,,59.3778601,-135.8378567,2023-06-16,15:56:00,,,,Traveling,Traveling,,,,26.0,0.338,,1.0,1,,,1,0,,,
